Tipo de Venta,Centro de Operaciones,Nro Documento,Fecha,Total
EVENTO RS,106,FV-00126146,15/04/2019,769066
EVENTO RS,106,FV-00126147,15/04/2019,150120
EVENTO RS,106,FV-00126148,15/04/2019,324660
EVENTO RS,106,FV-00126152,15/04/2019,53931
EVENTO RS,106,FV-00126153,15/04/2019,8562
EVENTO RS,106,FV-00126154,15/04/2019,40122
EVENTO RS,106,FV-00126156,15/04/2019,700
EVENTO RS,106,FV-00126157,15/04/2019,71080
EVENTO RS,106,FV-00126158,15/04/2019,58440
EVENTO RS,106,FV-00126160,15/04/2019,1740
EVENTO RS,106,FV-00126162,15/04/2019,36120
EVENTO RS,106,FV-00126163,15/04/2019,61648
EVENTO RS,106,FV-00126166,16/04/2019,22590
EVENTO RS,106,FV-00126168,16/04/2019,41490
EVENTO RS,106,FV-00126171,16/04/2019,534882
EVENTO RS,106,FV-00126172,16/04/2019,10620
EVENTO RS,106,FV-00126173,16/04/2019,13755
EVENTO RS,106,FV-00126177,16/04/2019,442080
EVENTO RS,106,FV-00126178,16/04/2019,8100
EVENTO RS,106,FV-00126179,16/04/2019,79830
EVENTO RS,106,FV-00126182,16/04/2019,5706
EVENTO RS,106,FV-00126183,16/04/2019,21150
EVENTO RS,106,FV-00126184,16/04/2019,57420
EVENTO RS,106,FV-00126186,16/04/2019,38910
EVENTO RS,106,FV-00126187,16/04/2019,1835
EVENTO RS,106,FV-00126188,16/04/2019,5268
EVENTO RS,106,FV-00126189,16/04/2019,106048
EVENTO RS,106,FV-00126190,16/04/2019,47670
EVENTO RS,106,FV-00126192,16/04/2019,31300
EVENTO RS,106,FV-00126193,16/04/2019,137062
EVENTO RS,106,FV-00126194,16/04/2019,38430
EVENTO RS,106,FV-00126195,16/04/2019,95928
EVENTO RS,106,FV-00126196,16/04/2019,21960
EVENTO RS,106,FV-00126197,16/04/2019,330675
EVENTO RS,106,FV-00126198,16/04/2019,46095
EVENTO RS,106,FV-00126199,16/04/2019,5658
EVENTO RS,106,FV-00126201,16/04/2019,630
EVENTO RS,106,FV-00126202,16/04/2019,278280
EVENTO RS,106,FV-00126206,16/04/2019,13050
EVENTO RS,106,FV-00126208,16/04/2019,45900
EVENTO RS,106,FV-00126209,16/04/2019,5040
EVENTO RS,106,FV-00126210,16/04/2019,38520
EVENTO RS,106,FV-00126212,16/04/2019,165047
EVENTO RS,106,FV-00126214,16/04/2019,10800
EVENTO RS,106,FV-00126216,16/04/2019,40050
EVENTO RS,106,FV-00126217,16/04/2019,8100
EVENTO RS,106,FV-00126219,16/04/2019,274570
EVENTO RS,106,FV-00126221,16/04/2019,40626
EVENTO RS,106,FV-00126222,16/04/2019,46300
EVENTO RS,106,FV-00126225,16/04/2019,3360
EVENTO RS,106,FV-00126226,16/04/2019,45540
EVENTO RS,106,FV-00126227,16/04/2019,17890
EVENTO RS,106,FV-00126230,16/04/2019,91440
EVENTO RS,106,FV-00126234,16/04/2019,93690
EVENTO RS,106,FV-00126239,16/04/2019,5040
EVENTO RS,106,FV-00126240,16/04/2019,20790
EVENTO RS,106,FV-00126241,16/04/2019,31090
EVENTO RS,106,FV-00126242,16/04/2019,9480
EVENTO RS,106,FV-00126243,16/04/2019,30175
EVENTO RS,106,FV-00126244,16/04/2019,6128
EVENTO RS,106,FV-00126246,16/04/2019,7958
EVENTO RS,106,FV-00126247,16/04/2019,5310
EVENTO RS,106,FV-00126248,16/04/2019,3780
EVENTO RS,106,FV-00126249,16/04/2019,28348
EVENTO RS,106,FV-00126250,16/04/2019,199271
EVENTO RS,106,FV-00126252,16/04/2019,24570
EVENTO RS,106,FV-00126253,16/04/2019,14994
EVENTO RS,106,FV-00126254,16/04/2019,18000
EVENTO RS,106,FV-00126257,16/04/2019,5040
EVENTO RS,106,FV-00126260,16/04/2019,8350
EVENTO RS,106,FV-00126261,16/04/2019,9640
EVENTO RS,106,FV-00126262,16/04/2019,28450
EVENTO RS,106,FV-00126263,16/04/2019,10980
EVENTO RS,106,FV-00126264,16/04/2019,22680
EVENTO RS,106,FV-00126267,16/04/2019,10200
EVENTO RS,106,FV-00126269,16/04/2019,73920
EVENTO RS,106,FV-00126270,16/04/2019,193080
EVENTO RS,106,FV-00126271,16/04/2019,68340
EVENTO RS,106,FV-00126273,16/04/2019,13860
EVENTO RS,106,FV-00126276,16/04/2019,44420
EVENTO RS,106,FV-00126277,16/04/2019,20010
EVENTO RS,106,FV-00126280,16/04/2019,43200
EVENTO RS,106,FV-00126282,16/04/2019,14450
EVENTO RS,106,FV-00126283,16/04/2019,18655
EVENTO RS,106,FV-00126285,16/04/2019,313210
EVENTO RS,106,FV-00126286,16/04/2019,4140
EVENTO RS,106,FV-00126288,16/04/2019,17640
EVENTO RS,106,FV-00126289,16/04/2019,17100
EVENTO RS,106,FV-00126290,16/04/2019,14010
EVENTO RS,106,FV-00126292,16/04/2019,22500
EVENTO RS,106,FV-00126293,16/04/2019,746044
EVENTO RS,106,FV-00126294,16/04/2019,27370
EVENTO RS,106,FV-00126295,16/04/2019,79080
EVENTO RS,106,FV-00126296,16/04/2019,33260
EVENTO RS,106,FV-00126298,16/04/2019,462335
EVENTO RS,106,FV-00126299,16/04/2019,485697
EVENTO RS,106,FV-00126300,16/04/2019,21000
EVENTO RS,106,FV-00126301,16/04/2019,13704
EVENTO RS,106,FV-00126302,16/04/2019,33670
EVENTO RS,106,FV-00126303,16/04/2019,27090
EVENTO RS,106,FV-00126305,16/04/2019,348359
EVENTO RS,106,FV-00126306,16/04/2019,4248
EVENTO RS,106,FV-00126308,16/04/2019,101568
EVENTO RS,106,FV-00126309,16/04/2019,40432
EVENTO RS,106,FV-00126310,16/04/2019,18060
EVENTO RS,106,FV-00126311,16/04/2019,34800
EVENTO RS,106,FV-00126312,16/04/2019,40242
EVENTO RS,106,FV-00126315,16/04/2019,67800
EVENTO RS,106,FV-00126316,16/04/2019,5220
EVENTO RS,106,FV-00126320,16/04/2019,90168
EVENTO RS,106,FV-00126322,16/04/2019,38630
EVENTO RS,106,FV-00126324,16/04/2019,67725
EVENTO RS,106,FV-00126325,16/04/2019,11790
EVENTO RS,106,FV-00126327,16/04/2019,508129
EVENTO RS,106,FV-00126328,16/04/2019,53280
EVENTO RS,106,FV-00126329,16/04/2019,22659
EVENTO RS,106,FV-00126332,16/04/2019,100080
EVENTO RS,106,FV-00126333,16/04/2019,38840
EVENTO RS,106,FV-00126334,16/04/2019,62520
EVENTO RS,106,FV-00126336,16/04/2019,10260
EVENTO RS,106,FV-00126337,16/04/2019,190764
EVENTO RS,106,FV-00126338,16/04/2019,121200
EVENTO RS,106,FV-00126339,16/04/2019,7110
EVENTO RS,106,FV-00126341,16/04/2019,326163
EVENTO RS,106,FV-00126342,16/04/2019,37749
EVENTO RS,106,FV-00126343,16/04/2019,15630
EVENTO RS,106,FV-00126346,16/04/2019,19200
EVENTO RS,106,FV-00126348,16/04/2019,19350
EVENTO RS,106,FV-00126349,16/04/2019,70830
EVENTO RS,106,FV-00126351,16/04/2019,16090
EVENTO RS,106,FV-00126353,16/04/2019,318240
EVENTO RS,106,FV-00126354,16/04/2019,30366
EVENTO RS,106,FV-00126355,16/04/2019,392775
EVENTO RS,106,FV-00126356,16/04/2019,12240
EVENTO RS,106,FV-00126357,16/04/2019,445237
EVENTO RS,106,FV-00126359,16/04/2019,165322
EVENTO RS,106,FV-00126360,16/04/2019,558894
EVENTO RS,106,FV-00126362,16/04/2019,4120
EVENTO RS,106,FV-00126363,16/04/2019,18480
EVENTO RS,106,FV-00126365,16/04/2019,23310
EVENTO RS,106,FV-00126366,16/04/2019,9720
EVENTO RS,106,FV-00126368,16/04/2019,853710
EVENTO RS,106,FV-00126372,16/04/2019,67560
EVENTO RS,106,FV-00126373,16/04/2019,21720
EVENTO RS,106,FV-00126374,16/04/2019,72408
EVENTO RS,106,FV-00126376,16/04/2019,5220
EVENTO RS,106,FV-00126378,16/04/2019,123120
EVENTO RS,106,FV-00126381,16/04/2019,38970
EVENTO RS,106,FV-00126382,16/04/2019,6960
EVENTO RS,106,FV-00126383,16/04/2019,14490
EVENTO RS,106,FV-00126384,16/04/2019,79320
EVENTO RS,106,FV-00126385,16/04/2019,1050
EVENTO RS,106,FV-00126386,16/04/2019,333750
EVENTO RS,106,FV-00126389,16/04/2019,16275
EVENTO RS,106,FV-00126395,16/04/2019,2472
EVENTO RS,106,FV-00126396,16/04/2019,3552
EVENTO RS,106,FV-00126397,16/04/2019,21850
EVENTO RS,106,FV-00126398,16/04/2019,20244
EVENTO RS,106,FV-00126399,16/04/2019,3490
EVENTO RS,106,FV-00126403,16/04/2019,6840
EVENTO RS,106,FV-00126405,16/04/2019,12960
EVENTO RS,106,FV-00126411,16/04/2019,17820
EVENTO RS,106,FV-00126412,16/04/2019,60120
EVENTO RS,106,FV-00126413,16/04/2019,47238
EVENTO RS,106,FV-00126415,16/04/2019,4080
EVENTO RS,106,FV-00126416,16/04/2019,29880
EVENTO RS,106,FV-00126418,16/04/2019,25160
EVENTO RS,106,FV-00126419,16/04/2019,131100
EVENTO RS,106,FV-00126425,16/04/2019,99090
EVENTO RS,106,FV-00126431,16/04/2019,11360
EVENTO RS,106,FV-00126433,16/04/2019,8230
EVENTO RS,106,FV-00126439,16/04/2019,12960
EVENTO RS,106,FV-00126440,16/04/2019,48696
EVENTO RS,106,FV-00126444,16/04/2019,467358
EVENTO RS,106,FV-00126451,16/04/2019,1317600
EVENTO RS,106,FV-00126452,16/04/2019,6210
EVENTO RS,106,FV-00126453,16/04/2019,11490
EVENTO RS,106,FV-00126454,16/04/2019,5310
EVENTO RS,106,FV-00126455,16/04/2019,556560
EVENTO RS,106,FV-00126456,16/04/2019,6960
EVENTO RS,106,FV-00126458,16/04/2019,27580
EVENTO RS,106,FV-00126459,16/04/2019,23766
EVENTO RS,106,FV-00126462,16/04/2019,12870
EVENTO RS,106,FV-00126467,16/04/2019,334450
EVENTO RS,106,FV-00126468,16/04/2019,26100
EVENTO RS,106,FV-00126469,16/04/2019,28917
EVENTO RS,106,FV-00126471,16/04/2019,104760
EVENTO RS,106,FV-00126472,16/04/2019,159120
EVENTO RS,106,FV-00126473,16/04/2019,10136
EVENTO RS,106,FV-00126474,16/04/2019,484502
EVENTO RS,106,FV-00126476,16/04/2019,28368
EVENTO RS,106,FV-00126478,16/04/2019,12240
EVENTO RS,106,FV-00126479,16/04/2019,18353
EVENTO RS,106,FV-00126484,17/04/2019,6930
EVENTO RS,106,FV-00126486,17/04/2019,23850
EVENTO RS,106,FV-00126487,17/04/2019,88920
EVENTO RS,106,FV-00126490,17/04/2019,40680
EVENTO RS,106,FV-00126491,17/04/2019,41972
EVENTO RS,106,FV-00126493,17/04/2019,1092
EVENTO RS,106,FV-00126494,17/04/2019,78180
EVENTO RS,106,FV-00126495,17/04/2019,550260
EVENTO RS,106,FV-00126498,17/04/2019,33510
EVENTO RS,106,FV-00126501,17/04/2019,75291
EVENTO RS,106,FV-00126502,17/04/2019,7650
EVENTO RS,106,FV-00126503,17/04/2019,3566
EVENTO RS,106,FV-00126505,17/04/2019,8670
EVENTO RS,106,FV-00126507,17/04/2019,28832
EVENTO RS,106,FV-00126508,17/04/2019,107100
EVENTO RS,106,FV-00126509,17/04/2019,113669
EVENTO RS,106,FV-00126510,17/04/2019,25600
EVENTO RS,106,FV-00126511,17/04/2019,3570
EVENTO RS,106,FV-00126512,17/04/2019,10620
EVENTO RS,106,FV-00126513,17/04/2019,147240
EVENTO RS,106,FV-00126514,17/04/2019,278280
EVENTO RS,106,FV-00126515,17/04/2019,100440
EVENTO RS,106,FV-00126516,17/04/2019,19170
EVENTO RS,106,FV-00126519,17/04/2019,18000
EVENTO RS,106,FV-00126522,17/04/2019,12500
EVENTO RS,106,FV-00126523,17/04/2019,14988
EVENTO RS,106,FV-00126526,17/04/2019,20520
EVENTO RS,106,FV-00126527,17/04/2019,20520
EVENTO RS,106,FV-00126528,17/04/2019,30720
EVENTO RS,106,FV-00126530,17/04/2019,33480
EVENTO RS,106,FV-00126532,17/04/2019,178746
EVENTO RS,106,FV-00126533,17/04/2019,124620
EVENTO RS,106,FV-00126535,17/04/2019,31490
EVENTO RS,106,FV-00126538,17/04/2019,14055
EVENTO RS,106,FV-00126539,17/04/2019,8430
EVENTO RS,106,FV-00126540,17/04/2019,22050
EVENTO RS,106,FV-00126551,17/04/2019,93963
EVENTO RS,106,FV-00126552,17/04/2019,27750
EVENTO RS,106,FV-00126553,17/04/2019,60210
EVENTO RS,106,FV-00126554,17/04/2019,1740
EVENTO RS,106,FV-00126555,17/04/2019,336990
EVENTO RS,106,FV-00126560,17/04/2019,546480
EVENTO RS,106,FV-00126562,17/04/2019,16920
EVENTO RS,106,FV-00126563,17/04/2019,41520
EVENTO RS,106,FV-00126564,17/04/2019,337260
EVENTO RS,106,FV-00126565,17/04/2019,25870
EVENTO RS,106,FV-00126566,17/04/2019,107568
EVENTO RS,106,FV-00126569,17/04/2019,25320
EVENTO RS,106,FV-00126572,17/04/2019,46472
EVENTO RS,106,FV-00126574,17/04/2019,18600
EVENTO RS,106,FV-00126576,17/04/2019,5310
EVENTO RS,106,FV-00126582,17/04/2019,21850
EVENTO RS,106,FV-00126584,17/04/2019,139041
EVENTO RS,106,FV-00126585,17/04/2019,64590
EVENTO RS,106,FV-00126588,17/04/2019,213300
EVENTO RS,106,FV-00126590,17/04/2019,23040
EVENTO RS,106,FV-00126591,17/04/2019,51300
EVENTO RS,106,FV-00126592,17/04/2019,40980
EVENTO RS,106,FV-00126593,17/04/2019,7650
EVENTO RS,106,FV-00126595,17/04/2019,446211
EVENTO RS,106,FV-00126596,17/04/2019,113982
EVENTO RS,106,FV-00126598,17/04/2019,373626
EVENTO RS,106,FV-00126599,17/04/2019,39210
EVENTO RS,106,FV-00126600,17/04/2019,21000
EVENTO RS,106,FV-00126601,17/04/2019,15480
EVENTO RS,106,FV-00126602,17/04/2019,25800
EVENTO RS,106,FV-00126603,17/04/2019,18157
EVENTO RS,106,FV-00126606,17/04/2019,22500
EVENTO RS,106,FV-00126607,17/04/2019,91320
EVENTO RS,106,FV-00126609,17/04/2019,104800
EVENTO RS,106,FV-00126610,17/04/2019,9180
EVENTO RS,106,FV-00126612,17/04/2019,29739
EVENTO RS,106,FV-00126613,17/04/2019,31290
EVENTO RS,106,FV-00126616,17/04/2019,15780
EVENTO RS,106,FV-00126617,17/04/2019,116531
EVENTO RS,106,FV-00126620,17/04/2019,12360
EVENTO RS,106,FV-00126621,17/04/2019,214170
EVENTO RS,106,FV-00126623,17/04/2019,2655
EVENTO RS,106,FV-00126628,17/04/2019,5220
EVENTO RS,106,FV-00126629,17/04/2019,16440
EVENTO RS,106,FV-00126630,17/04/2019,34840
EVENTO RS,106,FV-00126632,17/04/2019,37710
EVENTO RS,106,FV-00126633,17/04/2019,16440
EVENTO RS,106,FV-00126636,17/04/2019,37749
EVENTO RS,106,FV-00126637,17/04/2019,30720
EVENTO RS,106,FV-00126638,17/04/2019,14680
EVENTO RS,106,FV-00126642,17/04/2019,83250
EVENTO RS,106,FV-00126643,17/04/2019,139140
EVENTO RS,106,FV-00126644,17/04/2019,341100
EVENTO RS,106,FV-00126645,22/04/2019,7252
EVENTO RS,106,FV-00126646,22/04/2019,27000
EVENTO RS,106,FV-00126647,22/04/2019,5220
EVENTO RS,106,FV-00126648,22/04/2019,29085
EVENTO RS,106,FV-00126652,22/04/2019,1720
EVENTO RS,106,FV-00126654,22/04/2019,18900
EVENTO RS,106,FV-00126655,22/04/2019,16830
EVENTO RS,106,FV-00126656,22/04/2019,8440
EVENTO RS,106,FV-00126658,22/04/2019,5310
EVENTO RS,106,FV-00126660,22/04/2019,26190
EVENTO RS,106,FV-00126661,22/04/2019,12256
EVENTO RS,106,FV-00126665,22/04/2019,12170
EVENTO RS,106,FV-00126666,22/04/2019,43836
EVENTO RS,106,FV-00126668,22/04/2019,137420
EVENTO RS,106,FV-00126669,22/04/2019,23604
EVENTO RS,106,FV-00126670,22/04/2019,3088
EVENTO RS,106,FV-00126672,22/04/2019,44760
EVENTO RS,106,FV-00126673,22/04/2019,560919
EVENTO RS,106,FV-00126676,22/04/2019,22740
EVENTO RS,106,FV-00126679,22/04/2019,47660
EVENTO RS,106,FV-00126682,22/04/2019,36630
EVENTO RS,106,FV-00126683,22/04/2019,16920
EVENTO RS,106,FV-00126685,22/04/2019,25440
EVENTO RS,106,FV-00126686,22/04/2019,2520
EVENTO RS,106,FV-00126687,22/04/2019,6120
EVENTO RS,106,FV-00126689,22/04/2019,93600
EVENTO RS,106,FV-00126690,22/04/2019,26910
EVENTO RS,106,FV-00126692,22/04/2019,8160
EVENTO RS,106,FV-00126694,22/04/2019,79290
EVENTO RS,106,FV-00126697,22/04/2019,30720
EVENTO RS,106,FV-00126698,22/04/2019,14580
EVENTO RS,106,FV-00126699,22/04/2019,68220
EVENTO RS,106,FV-00126700,22/04/2019,12300
EVENTO RS,106,FV-00126701,22/04/2019,50580
EVENTO RS,106,FV-00126703,22/04/2019,9294
EVENTO RS,106,FV-00126705,22/04/2019,7650
EVENTO RS,106,FV-00126706,22/04/2019,37500
EVENTO RS,106,FV-00126707,22/04/2019,12758
EVENTO RS,106,FV-00126709,22/04/2019,294840
EVENTO RS,106,FV-00126710,22/04/2019,82578
EVENTO RS,106,FV-00126714,22/04/2019,7110
EVENTO RS,106,FV-00126715,22/04/2019,35750
EVENTO RS,106,FV-00126718,22/04/2019,3312
EVENTO RS,106,FV-00126719,22/04/2019,25960
EVENTO RS,106,FV-00126721,22/04/2019,94401
EVENTO RS,106,FV-00126722,22/04/2019,20520
EVENTO RS,106,FV-00126724,22/04/2019,47840
EVENTO RS,106,FV-00126729,22/04/2019,1020
EVENTO RS,106,FV-00126730,22/04/2019,79654
EVENTO RS,106,FV-00126731,22/04/2019,16920
EVENTO RS,106,FV-00126732,22/04/2019,15720
EVENTO RS,106,FV-00126735,22/04/2019,40500
EVENTO RS,106,FV-00126736,22/04/2019,115320
EVENTO RS,106,FV-00126739,22/04/2019,29880
EVENTO RS,106,FV-00126740,22/04/2019,7524
EVENTO RS,106,FV-00126741,22/04/2019,33340
EVENTO RS,106,FV-00126742,22/04/2019,166200
EVENTO RS,106,FV-00126743,22/04/2019,12758
EVENTO RS,106,FV-00126744,22/04/2019,4114
EVENTO RS,106,FV-00126747,22/04/2019,8240
EVENTO RS,106,FV-00126748,22/04/2019,6210
EVENTO RS,106,FV-00126749,22/04/2019,43326
EVENTO RS,106,FV-00126750,22/04/2019,12750
EVENTO RS,106,FV-00126753,22/04/2019,27720
EVENTO RS,106,FV-00126754,22/04/2019,47208
EVENTO RS,106,FV-00126759,22/04/2019,138800
EVENTO RS,106,FV-00126762,22/04/2019,281889
EVENTO RS,106,FV-00126764,22/04/2019,100080
EVENTO RS,106,FV-00126765,22/04/2019,14760
EVENTO RS,106,FV-00126766,22/04/2019,150000
EVENTO RS,106,FV-00126767,22/04/2019,10800
EVENTO RS,106,FV-00126768,22/04/2019,79887
EVENTO RS,106,FV-00126771,22/04/2019,132720
EVENTO RS,106,FV-00126773,22/04/2019,12080
EVENTO RS,106,FV-00126774,22/04/2019,105108
EVENTO RS,106,FV-00126776,22/04/2019,25380
EVENTO RS,106,FV-00126779,22/04/2019,92100
EVENTO RS,106,FV-00126782,22/04/2019,30110
EVENTO RS,106,FV-00126783,22/04/2019,26100
EVENTO RS,106,FV-00126785,22/04/2019,170087
EVENTO RS,106,FV-00126786,22/04/2019,349756
EVENTO RS,106,FV-00126787,22/04/2019,15930
EVENTO RS,106,FV-00126788,22/04/2019,1198
EVENTO RS,106,FV-00126792,22/04/2019,10440
EVENTO RS,106,FV-00126796,22/04/2019,51612
EVENTO RS,106,FV-00126800,22/04/2019,76050
EVENTO RS,106,FV-00126801,22/04/2019,15720
EVENTO RS,106,FV-00126803,22/04/2019,48195
EVENTO RS,106,FV-00126809,22/04/2019,8100
EVENTO RS,106,FV-00126811,22/04/2019,12420
EVENTO RS,106,FV-00126814,22/04/2019,1206
EVENTO RS,106,FV-00126818,22/04/2019,176088
EVENTO RS,106,FV-00126820,22/04/2019,10920
EVENTO RS,106,FV-00126821,22/04/2019,14370
EVENTO RS,106,FV-00126823,22/04/2019,365931
EVENTO RS,106,FV-00126825,22/04/2019,703111
EVENTO RS,106,FV-00126827,22/04/2019,86040
EVENTO RS,106,FV-00126829,22/04/2019,6570
EVENTO RS,106,FV-00126831,22/04/2019,47040
EVENTO RS,106,FV-00126832,22/04/2019,12870
EVENTO RS,106,FV-00126834,22/04/2019,48150
EVENTO RS,106,FV-00126835,22/04/2019,2896
EVENTO RS,106,FV-00126836,22/04/2019,4080
EVENTO RS,106,FV-00126837,22/04/2019,5760
EVENTO RS,106,FV-00126841,22/04/2019,25540
EVENTO RS,106,FV-00126842,22/04/2019,26550
EVENTO RS,106,FV-00126843,22/04/2019,44280
EVENTO RS,106,FV-00126848,22/04/2019,15312
EVENTO RS,106,FV-00126851,22/04/2019,3360
EVENTO RS,106,FV-00126852,22/04/2019,25080
EVENTO RS,106,FV-00126853,22/04/2019,6128
EVENTO RS,106,FV-00126854,22/04/2019,5220
EVENTO RS,106,FV-00126855,22/04/2019,14125
EVENTO RS,106,FV-00126856,22/04/2019,6120
EVENTO RS,106,FV-00126861,22/04/2019,110600
EVENTO RS,106,FV-00126863,22/04/2019,3480
EVENTO RS,106,FV-00126864,22/04/2019,581040
EVENTO RS,106,FV-00126866,22/04/2019,57480
EVENTO RS,106,FV-00126868,22/04/2019,25140
EVENTO RS,106,FV-00126869,22/04/2019,27000
EVENTO RS,106,FV-00126870,22/04/2019,37719
EVENTO RS,106,FV-00126873,22/04/2019,29610
EVENTO RS,106,FV-00126874,22/04/2019,35160
EVENTO RS,106,FV-00126875,22/04/2019,4590
EVENTO RS,106,FV-00126877,22/04/2019,16275
EVENTO RS,106,FV-00126880,22/04/2019,13950
EVENTO RS,106,FV-00126882,22/04/2019,25470
EVENTO RS,106,FV-00126883,22/04/2019,29310
EVENTO RS,106,FV-00126885,22/04/2019,36180
EVENTO RS,106,FV-00126886,22/04/2019,6366
EVENTO RS,106,FV-00126887,22/04/2019,17070
EVENTO RS,106,FV-00126890,23/04/2019,14130
EVENTO RS,106,FV-00126891,23/04/2019,19550
EVENTO RS,106,FV-00126892,23/04/2019,24240
EVENTO RS,106,FV-00126896,23/04/2019,56430
EVENTO RS,106,FV-00126897,23/04/2019,9990
EVENTO RS,106,FV-00126899,23/04/2019,309200
EVENTO RS,106,FV-00126903,23/04/2019,85590
EVENTO RS,106,FV-00126904,23/04/2019,100320
EVENTO RS,106,FV-00126905,23/04/2019,142920
EVENTO RS,106,FV-00126907,23/04/2019,23400
EVENTO RS,106,FV-00126908,23/04/2019,18480
EVENTO RS,106,FV-00126909,23/04/2019,8930
EVENTO RS,106,FV-00126910,23/04/2019,11085
EVENTO RS,106,FV-00126911,23/04/2019,18480
EVENTO RS,106,FV-00126912,23/04/2019,11310
EVENTO RS,106,FV-00126915,23/04/2019,11970
EVENTO RS,106,FV-00126917,23/04/2019,11610
EVENTO RS,106,FV-00126918,23/04/2019,243874
EVENTO RS,106,FV-00126920,23/04/2019,117360
EVENTO RS,106,FV-00126922,23/04/2019,109626
EVENTO RS,106,FV-00126925,23/04/2019,7252
EVENTO RS,106,FV-00126926,23/04/2019,20020
EVENTO RS,106,FV-00126929,23/04/2019,37800
EVENTO RS,106,FV-00126931,23/04/2019,289965
EVENTO RS,106,FV-00126935,23/04/2019,80640
EVENTO RS,106,FV-00126936,23/04/2019,82460
EVENTO RS,106,FV-00126937,23/04/2019,32760
EVENTO RS,106,FV-00126938,23/04/2019,4060
EVENTO RS,106,FV-00126939,23/04/2019,181181
EVENTO RS,106,FV-00126940,23/04/2019,49320
EVENTO RS,106,FV-00126941,23/04/2019,5310
EVENTO RS,106,FV-00126942,23/04/2019,163800
EVENTO RS,106,FV-00126943,23/04/2019,1333620
EVENTO RS,106,FV-00126944,23/04/2019,77040
EVENTO RS,106,FV-00126945,23/04/2019,15840
EVENTO RS,106,FV-00126946,23/04/2019,18330
EVENTO RS,106,FV-00126947,23/04/2019,18000
EVENTO RS,106,FV-00126948,23/04/2019,103620
EVENTO RS,106,FV-00126949,23/04/2019,83160
EVENTO RS,106,FV-00126950,23/04/2019,5750
EVENTO RS,106,FV-00126951,23/04/2019,40020
EVENTO RS,106,FV-00126953,23/04/2019,18720
EVENTO RS,106,FV-00126954,23/04/2019,8677
EVENTO RS,106,FV-00126957,23/04/2019,31770
EVENTO RS,106,FV-00126958,23/04/2019,2258
EVENTO RS,106,FV-00126959,23/04/2019,191339
EVENTO RS,106,FV-00126961,23/04/2019,16740
EVENTO RS,106,FV-00126963,23/04/2019,27810
EVENTO RS,106,FV-00126964,23/04/2019,32445
EVENTO RS,106,FV-00126968,23/04/2019,6750
EVENTO RS,106,FV-00126969,23/04/2019,7650
EVENTO RS,106,FV-00126970,23/04/2019,96800
EVENTO RS,106,FV-00126971,23/04/2019,51720
EVENTO RS,106,FV-00126972,23/04/2019,21420
EVENTO RS,106,FV-00126973,23/04/2019,60434
EVENTO RS,106,FV-00126974,23/04/2019,1890
EVENTO RS,106,FV-00126975,23/04/2019,17550
EVENTO RS,106,FV-00126976,23/04/2019,15720
EVENTO RS,106,FV-00126977,23/04/2019,53100
EVENTO RS,106,FV-00126978,23/04/2019,8280
EVENTO RS,106,FV-00126979,23/04/2019,35160
EVENTO RS,106,FV-00126981,23/04/2019,12960
EVENTO RS,106,FV-00126984,23/04/2019,33720
EVENTO RS,106,FV-00126985,23/04/2019,12420
EVENTO RS,106,FV-00126987,23/04/2019,3360
EVENTO RS,106,FV-00126988,23/04/2019,250568
EVENTO RS,106,FV-00126989,23/04/2019,16440
EVENTO RS,106,FV-00126990,23/04/2019,32760
EVENTO RS,106,FV-00126992,23/04/2019,34700
EVENTO RS,106,FV-00126993,23/04/2019,5220
EVENTO RS,106,FV-00126994,23/04/2019,42147
EVENTO RS,106,FV-00126995,23/04/2019,18174
EVENTO RS,106,FV-00126996,23/04/2019,8595
EVENTO RS,106,FV-00126997,23/04/2019,1705562
EVENTO RS,106,FV-00126999,23/04/2019,11445
EVENTO RS,106,FV-00127000,23/04/2019,23400
EVENTO RS,106,FV-00127001,23/04/2019,129360
EVENTO RS,106,FV-00127003,23/04/2019,15120
EVENTO RS,106,FV-00127004,23/04/2019,15400
EVENTO RS,106,FV-00127006,23/04/2019,9540
EVENTO RS,106,FV-00127009,23/04/2019,4680
EVENTO RS,106,FV-00127010,23/04/2019,182760
EVENTO RS,106,FV-00127011,23/04/2019,36000
EVENTO RS,106,FV-00127012,23/04/2019,21000
EVENTO RS,106,FV-00127013,23/04/2019,53196
EVENTO RS,106,FV-00127014,23/04/2019,126650
EVENTO RS,106,FV-00127016,23/04/2019,29880
EVENTO RS,106,FV-00127017,23/04/2019,15900
EVENTO RS,106,FV-00127018,23/04/2019,2900
EVENTO RS,106,FV-00127019,23/04/2019,22694
EVENTO RS,106,FV-00127021,23/04/2019,26565
EVENTO RS,106,FV-00127022,23/04/2019,49080
EVENTO RS,106,FV-00127023,23/04/2019,4680
EVENTO RS,106,FV-00127024,23/04/2019,48148
EVENTO RS,106,FV-00127025,23/04/2019,29160
EVENTO RS,106,FV-00127026,23/04/2019,4237
EVENTO RS,106,FV-00127027,23/04/2019,63600
EVENTO RS,106,FV-00127028,23/04/2019,18620
EVENTO RS,106,FV-00127032,23/04/2019,35200
EVENTO RS,106,FV-00127033,23/04/2019,14990
EVENTO RS,106,FV-00127035,23/04/2019,8010
EVENTO RS,106,FV-00127037,23/04/2019,3429
EVENTO RS,106,FV-00127038,23/04/2019,2308
EVENTO RS,106,FV-00127039,23/04/2019,1040
